f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,emotion
2.736141e+01,1.882296e-01,2.483709e+01,2.663627e+01,2.932693e+01,4.489847e+00,5.766830e+01,3.691361e+01,9.161274e+01,6.933382e+01,1.740787e-01,1.386137e+00,4.438876e-03,2.017462e-02,3.707044e-01,3.662656e-01,4.574502e+00,2.924997e+00,4.228826e+00,3.337499e+00,6.277518e-02,1.524819e+00,9.951026e+00,1.718171e+00,3.205971e+00,3.076044e+00,6.900379e+00,1.556119e+00,3.420966e+00,3.224359e+00,3.573436e-02,2.170028e+00,1.487048e+00,5.973126e-01,3.416809e+00,1.142082e+00,1.386836e+00,3.775593e+00,1.894761e+01,4.562093e-01,6.308112e+02,4.275431e-01,1.126637e+03,2.356834e-01,-1.440129e+02,-5.942687e-01,1.619784e+03,2.123820e-01,8.605012e+02,3.650859e-01,-1.443061e+02,-5.710083e-01,2.609209e+03,1.149968e-01,7.395356e+02,2.606819e-01,-1.460730e+02,-5.457918e-01,-1.061759e+01,-8.042229e-01,2.028307e+01,4.661702e-01,6.509784e-02,4.462722e-01,-1.236446e-02,-1.153782e+00,1.591460e-01,5.895479e-01,2.855289e+01,5.479433e-01,5.465672e+00,2.034566e+00,1.102642e+01,1.426021e+00,4.490865e+00,3.433376e+00,-4.565501e-01,9.638895e+00,5.911377e-02,1.490903e-02,2.349503e-02,2.528090e+00,1.139601e+00,2.550000e-01,6.946222e-02,3.950000e-01,4.046706e-01,-4.373570e+01,disgust
3.713863e+01,1.424020e-01,3.495667e+01,3.813738e+01,4.093799e+01,5.981323e+00,9.024906e+01,4.971184e+01,-1.440400e+01,4.456662e+01,4.577121e-01,1.465946e+00,1.177035e-03,9.318337e-03,1.141015e+00,1.139838e+00,1.142982e+01,6.560991e+00,1.334892e+01,8.130709e+00,3.252078e-01,1.654165e+00,8.174020e+00,1.702820e+00,-9.377441e-01,-1.187339e+01,-3.037881e-01,-3.649672e+01,-1.151834e+00,-1.063211e+01,6.391852e-02,2.178726e+00,1.160846e+00,5.502631e-01,6.235449e+00,6.907460e-01,8.077874e+00,1.058926e+00,1.678871e+01,4.602302e-01,6.767413e+02,5.263669e-01,1.094182e+03,3.028779e-01,-1.624898e+02,-4.629247e-01,1.701348e+03,2.299577e-01,7.583276e+02,2.700312e-01,-1.422015e+02,-6.034711e-01,2.730037e+03,1.477352e-01,6.465722e+02,2.718816e-01,-1.436768e+02,-5.821617e-01,-8.360908e+00,-8.217425e-01,1.611625e+01,4.861732e-01,1.159717e-01,2.462319e-01,-1.275175e-02,-9.382982e-01,9.400154e-01,5.738770e-01,1.887832e+01,6.723832e-01,-6.586276e+00,-2.357009e+00,-7.045028e-01,-2.631665e+01,-9.811991e+00,-1.784581e+00,-1.001111e+00,8.834617e+00,1.032625e-01,1.547002e-02,7.973684e-02,2.173913e+00,1.261830e+00,2.350000e-01,1.416863e-01,5.325000e-01,4.933242e-01,-3.021356e+01,happy
2.933468e+01,8.319025e-02,2.717779e+01,2.810822e+01,3.179912e+01,4.621332e+00,2.334088e+01,1.444271e+01,1.474458e+01,4.234756e+00,1.997191e-01,1.449221e+00,6.027932e-03,2.112684e-02,3.756130e-01,3.695851e-01,4.859440e+00,2.408584e+00,4.755778e+00,2.692804e+00,6.527790e-02,1.489963e+00,1.521430e+01,1.135957e+00,2.890449e+00,3.793832e+00,9.576270e+00,1.263960e+00,5.742879e+00,1.902741e+00,1.254480e-02,8.643809e-01,1.259953e+00,7.587427e-01,5.882460e+00,5.279548e-01,3.392035e+00,1.574659e+00,1.656867e+01,4.681494e-01,4.237885e+02,4.185334e-01,1.208146e+03,1.864271e-01,-1.307650e+02,-7.017949e-01,1.397176e+03,1.681383e-01,8.409642e+02,2.298874e-01,-1.292255e+02,-6.917838e-01,2.408834e+03,9.588327e-02,7.093867e+02,3.219361e-01,-1.311348e+02,-6.621249e-01,-9.979415e+00,-7.087456e-01,1.818414e+01,4.402247e-01,8.682621e-02,3.401845e-01,-1.046287e-02,-8.653092e-01,1.609261e-01,6.127020e-01,3.084171e+01,3.973843e-01,-3.218304e+00,-4.107308e+00,1.671605e+01,9.576406e-01,5.743242e+00,2.556611e+00,-5.008828e+00,1.366292e+01,4.983715e-02,9.094463e-03,7.967276e-03,1.846966e+00,1.069519e+00,3.450000e-01,1.342572e-01,4.540000e-01,4.494708e-01,-4.185554e+01,neutral
2.737043e+01,1.255256e-01,2.413218e+01,2.626688e+01,3.217812e+01,8.045937e+00,6.527795e+01,7.655328e+01,2.002866e+01,1.851503e+00,1.162345e-01,1.457239e+00,5.192686e-03,1.540941e-02,2.317487e-01,2.265561e-01,3.580190e+00,2.120885e+00,3.399067e+00,1.972925e+00,3.513078e-02,1.586240e+00,1.276192e+01,1.295663e+00,5.201793e+00,1.760018e+00,8.818583e+00,1.423252e+00,5.983446e+00,1.787139e+00,1.864181e-02,8.191226e-01,1.223677e+00,7.486576e-01,5.203570e+00,6.068337e-01,-1.077846e+00,-5.418648e+00,1.726272e+01,4.219177e-01,4.432137e+02,4.054015e-01,1.092129e+03,1.708026e-01,-1.391784e+02,-6.284572e-01,1.422429e+03,1.627489e-01,7.607396e+02,3.106835e-01,-1.422738e+02,-5.805523e-01,2.422591e+03,1.019676e-01,6.621976e+02,2.923597e-01,-1.437996e+02,-5.580198e-01,-1.232028e+01,-5.766129e-01,2.062247e+01,3.643191e-01,6.983956e-02,5.391172e-01,-1.047571e-02,-9.032232e-01,9.796178e-02,5.940893e-01,2.934339e+01,4.384936e-01,5.749095e+00,2.287067e+00,1.527830e+01,1.143114e+00,8.869964e+00,1.651007e+00,-3.616772e+00,1.211226e+01,5.774072e-02,1.038918e-02,5.874380e-03,1.970443e+00,1.246883e+00,2.480000e-01,7.249827e-02,4.433333e-01,4.320751e-01,-4.717746e+01,calm
3.284805e+01,5.776434e-02,3.142625e+01,3.337808e+01,3.455846e+01,3.132204e+00,4.407597e+01,1.013506e+01,1.698415e+01,2.005628e+01,2.542135e-01,1.397229e+00,2.002710e-03,1.869106e-02,6.275696e-01,6.255669e-01,6.534013e+00,3.028773e+00,6.976698e+00,4.741148e+00,1.159311e-01,1.549262e+00,1.128325e+01,1.478439e+00,1.691601e+00,7.277133e+00,6.775075e+00,1.640846e+00,4.084906e+00,2.410927e+00,3.175901e-02,1.079770e+00,1.285112e+00,6.792800e-01,5.281486e+00,7.307892e-01,6.221584e+00,1.496237e+00,1.686379e+01,3.574412e-01,5.579958e+02,5.343062e-01,1.139132e+03,2.471929e-01,-1.435802e+02,-6.061662e-01,1.547651e+03,2.158749e-01,8.096628e+02,2.841370e-01,-1.357861e+02,-6.427616e-01,2.547427e+03,1.299190e-01,6.351650e+02,2.440815e-01,-1.367128e+02,-6.290463e-01,-9.947425e+00,-6.103879e-01,1.734511e+01,3.754906e-01,1.120509e-01,3.258518e-01,-9.162018e-03,-1.009172e+00,3.151236e-01,5.474416e-01,2.681956e+01,5.154167e-01,-1.567331e+00,-1.049637e+01,1.442858e+01,1.033373e+00,7.391112e-01,1.722898e+01,-2.003031e+00,1.068115e+01,7.949537e-02,1.568685e-02,1.262828e-02,2.795031e+00,6.309149e-01,5.500000e-01,2.100000e-01,6.733333e-01,4.266406e-01,-3.863721e+01,happy
3.977356e+01,1.039001e-01,3.622522e+01,4.046030e+01,4.364100e+01,7.415783e+00,7.207373e+01,2.130262e+01,1.833492e+01,2.495420e+01,5.143499e-01,1.418433e+00,2.335225e-03,2.123928e-02,1.282073e+00,1.279738e+00,1.116311e+01,6.344388e+00,1.197740e+01,6.716562e+00,3.932568e-01,1.699044e+00,8.022059e+00,1.670370e+00,-3.375372e+00,-3.732101e+00,-1.421915e+00,-9.264459e+00,-2.542742e+00,-6.139250e+00,3.684326e-02,1.178236e+00,1.024912e+00,4.370080e-01,5.760535e+00,7.599443e-01,1.024982e+01,5.797778e-01,1.778326e+01,5.232585e-01,6.497289e+02,5.370985e-01,9.733433e+02,3.287485e-01,-1.669507e+02,-4.244041e-01,1.677590e+03,2.452361e-01,6.933746e+02,2.904868e-01,-1.416982e+02,-6.025058e-01,2.697232e+03,1.457290e-01,6.316838e+02,3.032822e-01,-1.434125e+02,-5.773201e-01,-5.576128e+00,-9.835674e-01,1.599569e+01,4.680063e-01,1.294168e-01,2.531513e-01,-7.505784e-03,-1.595165e+00,1.096797e+00,6.385282e-01,1.674543e+01,7.534098e-01,-1.260594e+01,-1.176342e+00,-3.537429e+00,-5.575873e+00,-1.787129e+01,-1.087670e+00,-1.042788e+00,8.395057e+00,8.353327e-02,1.380425e-02,9.236436e-02,2.409639e+00,1.223242e+00,2.475000e-01,1.321694e-01,5.450000e-01,4.921636e-01,-2.923191e+01,surprised
3.534466e+01,9.779570e-02,3.177524e+01,3.570753e+01,3.886721e+01,7.091970e+00,3.761912e+01,1.268110e+01,-4.314054e+01,7.179787e+01,2.111247e-01,1.410035e+00,1.767424e-03,1.254063e-02,5.075337e-01,5.057663e-01,4.842349e+00,3.073926e+00,6.512984e+00,2.863513e+00,9.830809e-02,1.555050e+00,1.168244e+01,1.337289e+00,-9.595619e-02,-9.759545e+01,4.573683e+00,3.326829e+00,1.504902e+00,7.678694e+00,2.527517e-02,9.698610e-01,1.265846e+00,7.743874e-01,6.585966e+00,5.440615e-01,9.177516e+00,1.086069e+00,1.919628e+01,3.436017e-01,4.574151e+02,5.262262e-01,1.151938e+03,2.431945e-01,-1.607585e+02,-4.701250e-01,1.439330e+03,1.888307e-01,8.285922e+02,3.575337e-01,-1.359452e+02,-6.329853e-01,2.447124e+03,1.241681e-01,6.694197e+02,3.031537e-01,-1.377507e+02,-6.068088e-01,-1.016564e+01,-6.298109e-01,1.807985e+01,3.711632e-01,1.121229e-01,2.634216e-01,-9.968610e-03,-8.481842e-01,2.532069e-01,5.226464e-01,2.660241e+01,4.171302e-01,-3.997351e+00,-3.162241e+00,1.112734e+01,1.996393e+00,-4.160701e+00,-3.875811e+00,-1.027978e+00,9.933599e+00,8.369265e-02,1.549140e-02,1.925337e-02,2.108434e+00,1.223242e+00,2.800000e-01,2.009975e-01,4.160000e-01,4.770157e-01,-4.028019e+01,happy
3.386349e+01,1.371262e-01,3.028177e+01,3.514174e+01,3.733525e+01,7.053486e+00,7.703398e+01,6.153574e+01,1.250893e+02,9.073353e+01,4.038975e-01,1.516370e+00,1.148247e-03,1.377993e-02,9.050493e-01,9.039010e-01,1.226667e+01,8.246485e+00,1.474382e+01,7.941398e+00,2.621944e-01,1.603938e+00,1.064349e+01,1.323314e+00,-4.964018e-01,-1.929295e+01,5.429553e+00,2.119232e+00,-9.398232e-01,-1.380668e+01,5.260996e-02,1.320363e+00,1.266473e+00,6.583065e-01,3.761365e+00,1.258048e+00,5.118195e+00,1.877680e+00,1.566426e+01,3.872482e-01,7.046934e+02,4.496324e-01,1.061529e+03,2.877853e-01,-1.483351e+02,-5.647184e-01,1.754862e+03,2.099623e-01,7.524933e+02,3.776645e-01,-1.363236e+02,-6.346445e-01,2.744347e+03,1.423412e-01,7.175623e+02,3.886262e-01,-1.369622e+02,-6.242387e-01,-8.707257e+00,-9.216502e-01,1.674768e+01,4.994119e-01,1.123189e-01,2.352843e-01,-1.207510e-02,-1.185984e+00,7.287318e-01,5.610361e-01,2.290311e+01,6.188614e-01,-3.879960e+00,-3.571267e+00,8.491624e+00,2.001388e+00,-7.329278e+00,-2.469619e+00,-3.173068e+00,1.137081e+01,9.365800e-02,1.574823e-02,2.704659e-02,1.823708e+00,9.259259e-01,3.700000e-01,1.235584e-01,5.150000e-01,4.758939e-01,-3.200612e+01,angry
3.875853e+01,1.191443e-01,3.495189e+01,4.035466e+01,4.220909e+01,7.257206e+00,9.991608e+01,4.319742e+01,1.365040e+01,2.848526e+01,4.518013e-01,1.431439e+00,7.113777e-03,1.734881e-02,1.047904e+00,1.040790e+00,1.058890e+01,6.523136e+00,1.207434e+01,8.165971e+00,3.323304e-01,1.711697e+00,8.688152e+00,1.574742e+00,-7.052068e-01,-1.950064e+01,1.537652e+00,8.292118e+00,1.531757e+00,8.573355e+00,5.199479e-02,1.537118e+00,1.321034e+00,5.786412e-01,5.030474e+00,9.453281e-01,8.608432e+00,7.633883e-01,1.474802e+01,6.066067e-01,8.230526e+02,4.610111e-01,9.438572e+02,3.306542e-01,-1.576519e+02,-4.871720e-01,1.806314e+03,2.329440e-01,8.267386e+02,4.184721e-01,-1.395112e+02,-6.249862e-01,2.836692e+03,1.486739e-01,6.754859e+02,3.249603e-01,-1.418130e+02,-5.916243e-01,-6.177688e+00,-9.326491e-01,1.504402e+01,5.191234e-01,1.185559e-01,2.474998e-01,-7.754357e-03,-1.190079e+00,8.793476e-01,6.602849e-01,1.619863e+01,8.588341e-01,-9.215151e+00,-1.804279e+00,-6.737235e-01,-2.888868e+01,-9.915165e+00,-1.634514e+00,-4.263846e+00,1.367689e+01,3.841108e-02,1.090281e-02,7.702896e-02,2.431611e+00,9.259259e-01,3.400000e-01,8.981463e-02,7.133334e-01,4.505059e-01,-3.104648e+01,surprised
3.167605e+01,1.121570e-01,3.060019e+01,3.218874e+01,3.411082e+01,3.510632e+00,5.804869e+01,6.769956e+01,2.915506e+01,1.740152e+01,4.025090e-01,1.250264e+00,1.191266e-03,6.716016e-02,9.345405e-01,9.333493e-01,6.579800e+00,6.427362e+00,1.068237e+01,7.241789e+00,1.876025e-01,1.372476e+00,1.278524e+01,1.306361e+00,-2.968354e+00,-4.318855e+00,6.114494e+00,1.998622e+00,1.376547e+00,8.543671e+00,1.907375e-02,7.864508e-01,1.141527e+00,6.854119e-01,5.704708e+00,6.522852e-01,2.069303e+00,2.096892e+00,1.817806e+01,2.911639e-01,5.405505e+02,5.373479e-01,1.188577e+03,2.200384e-01,-1.410024e+02,-6.199807e-01,1.527025e+03,2.137468e-01,8.926349e+02,3.143609e-01,-1.321703e+02,-6.660078e-01,2.524109e+03,1.273624e-01,7.056761e+02,3.457413e-01,-1.342779e+02,-6.341304e-01,-9.254328e+00,-8.038085e-01,1.849738e+01,4.779654e-01,1.010661e-01,3.098840e-01,-1.193086e-02,-1.050606e+00,4.629101e-01,4.870668e-01,2.777789e+01,5.312408e-01,-1.716905e+00,-7.231737e+00,1.246550e+01,1.210783e+00,8.658256e-01,1.831960e+01,1.703442e+00,1.160319e+01,1.111541e-01,1.839387e-02,4.620869e-02,1.704545e+00,1.152738e+00,3.125000e-01,1.609930e-01,4.260000e-01,4.451337e-01,-3.368115e+01,fearful
3.582812e+01,1.590262e-01,3.081630e+01,3.670684e+01,4.156846e+01,1.075216e+01,5.870785e+01,2.788618e+01,1.578544e+02,1.363744e+02,3.982942e-01,1.457458e+00,6.710982e-03,2.278027e-02,8.694921e-01,8.627811e-01,8.152818e+00,7.086521e+00,8.642360e+00,5.513606e+00,2.691658e-01,1.686472e+00,1.125754e+01,1.283676e+00,1.162134e+00,1.358981e+01,4.674041e+00,2.643270e+00,5.038387e+00,2.515401e+00,4.973915e-02,9.649077e-01,1.587912e+00,5.815716e-01,3.947041e+00,9.671059e-01,5.837898e+00,1.451796e+00,1.457776e+01,4.524778e-01,6.046356e+02,5.117052e-01,1.104870e+03,2.421814e-01,-1.577581e+02,-5.007337e-01,1.597578e+03,2.149653e-01,7.960942e+02,3.219039e-01,-1.360485e+02,-6.458989e-01,2.615177e+03,1.422410e-01,6.326360e+02,2.058704e-01,-1.372434e+02,-6.279739e-01,-7.337070e+00,-8.201539e-01,1.622961e+01,3.566355e-01,1.035701e-01,2.790714e-01,-9.181350e-03,-1.082508e+00,7.259685e-01,6.867890e-01,2.279785e+01,5.394247e-01,-8.398708e+00,-2.119588e+00,3.398082e+00,5.344242e+00,-3.823044e+00,-4.244801e+00,-5.487870e+00,1.526933e+01,1.923881e-02,1.088688e-02,3.433020e-02,1.519757e+00,9.259259e-01,3.633333e-01,2.694851e-01,5.200000e-01,4.552472e-01,-3.278535e+01,surprised
2.694586e+01,1.240242e-01,2.432269e+01,2.584967e+01,2.900443e+01,4.681738e+00,1.027266e+02,1.252065e+02,3.792841e+01,1.639902e+01,1.533408e-01,1.390885e+00,4.006968e-03,1.315129e-02,3.416544e-01,3.376475e-01,3.779615e+00,2.642770e+00,4.178941e+00,3.631833e+00,5.268477e-02,1.573054e+00,1.270969e+01,1.388702e+00,5.018953e+00,2.355609e+00,8.536124e+00,1.350158e+00,5.795058e+00,1.590561e+00,2.036995e-02,1.129759e+00,1.272137e+00,6.971449e-01,4.817232e+00,5.427890e-01,2.969537e+00,1.703569e+00,1.869954e+01,4.281795e-01,4.209465e+02,3.676350e-01,1.170198e+03,1.469712e-01,-1.368113e+02,-6.542972e-01,1.387200e+03,1.395730e-01,8.214699e+02,2.723702e-01,-1.380368e+02,-6.180265e-01,2.404454e+03,7.865036e-02,6.837043e+02,2.395881e-01,-1.398844e+02,-5.911214e-01,-1.143225e+01,-6.537294e-01,1.938017e+01,4.187435e-01,7.208637e-02,5.277306e-01,-1.075739e-02,-7.686920e-01,1.418466e-01,6.073815e-01,3.107837e+01,4.401813e-01,-1.483398e-01,-9.492783e+01,1.690560e+01,8.682197e-01,3.548219e+00,3.440212e+00,-3.796776e+00,1.171718e+01,6.158834e-02,1.065791e-02,7.417132e-03,1.754386e+00,1.269036e+00,2.620000e-01,9.620810e-02,5.020000e-01,3.965552e-01,-4.456421e+01,calm
3.152891e+01,8.505413e-02,2.979130e+01,3.219328e+01,3.356995e+01,3.778650e+00,9.360087e+01,1.169308e+02,1.741242e+01,2.896328e+01,2.436195e-01,1.397581e+00,1.358822e-03,1.616002e-02,5.660223e-01,5.646635e-01,5.654096e+00,2.910044e+00,7.030903e+00,4.681872e+00,1.126277e-01,1.545171e+00,1.125075e+01,1.441702e+00,2.221923e+00,4.793031e+00,6.582774e+00,1.835051e+00,3.296632e+00,3.056060e+00,4.819898e-02,1.232168e+00,1.193255e+00,6.773953e-01,4.309650e+00,9.324518e-01,3.375547e+00,2.344366e+00,1.725451e+01,3.270509e-01,5.644572e+02,5.827024e-01,1.144773e+03,2.669158e-01,-1.401901e+02,-6.215226e-01,1.537280e+03,2.198607e-01,8.483905e+02,3.636695e-01,-1.359327e+02,-6.335294e-01,2.530060e+03,1.415626e-01,7.027603e+02,2.901648e-01,-1.371995e+02,-6.144582e-01,-9.838573e+00,-6.996826e-01,1.713330e+01,4.296605e-01,9.888803e-02,3.513721e-01,-1.101459e-02,-9.476975e-01,3.029566e-01,5.601459e-01,2.597084e+01,5.706787e-01,1.212967e+00,1.144860e+01,1.554701e+01,9.163735e-01,1.912550e+00,7.708109e+00,-1.612799e+00,9.848294e+00,9.305086e-02,1.670056e-02,1.559571e-02,2.461539e+00,1.250000e+00,2.725000e-01,1.541712e-01,4.040000e-01,4.505374e-01,-3.899244e+01,happy
3.934988e+01,1.074101e-01,3.738519e+01,4.062991e+01,4.182152e+01,4.436337e+00,9.805033e+01,5.703704e+01,2.519201e-01,4.630795e+01,4.813005e-01,1.513105e+00,1.145164e-03,1.152261e-02,1.025103e+00,1.023958e+00,1.266777e+01,6.898994e+00,1.407594e+01,8.560233e+00,3.568955e-01,1.725418e+00,8.477729e+00,1.491470e+00,-2.676104e+00,-4.132833e+00,-4.929085e-01,-2.586512e+01,-2.668702e+00,-4.651831e+00,3.478887e-02,1.864578e+00,1.179639e+00,7.031831e-01,6.627159e+00,7.270901e-01,8.886868e+00,9.565021e-01,1.435064e+01,6.766220e-01,6.478715e+02,5.527090e-01,1.100064e+03,4.135649e-01,-1.672180e+02,-4.220442e-01,1.593722e+03,2.335138e-01,8.290529e+02,2.634396e-01,-1.354771e+02,-6.562551e-01,2.653513e+03,1.424376e-01,6.834680e+02,4.152098e-01,-1.372292e+02,-6.293578e-01,-7.541452e+00,-8.863505e-01,1.624686e+01,4.849474e-01,1.141775e-01,2.520918e-01,-9.627666e-03,-9.997222e-01,9.863949e-01,6.853130e-01,1.689854e+01,6.959955e-01,-9.165247e+00,-1.528018e+00,-1.193305e+00,-1.725362e+01,-1.207588e+01,-1.395125e+00,-1.693628e+00,9.242097e+00,1.020488e-01,1.604878e-02,4.563817e-02,2.507837e+00,6.369427e-01,5.350000e-01,2.950000e-01,1.005000e+00,2.500000e-02,-2.930002e+01,happy
4.078566e+01,1.079554e-01,3.837085e+01,4.141758e+01,4.409267e+01,5.721821e+00,6.346954e+01,2.841737e+01,-5.906193e+00,2.104413e+01,7.916890e-01,1.574819e+00,9.683397e-03,1.801131e-02,1.794284e+00,1.784600e+00,3.210773e+01,1.827874e+01,2.686959e+01,1.188043e+01,7.184284e-01,1.774155e+00,8.898537e+00,1.394687e+00,-1.394841e+00,-1.046212e+01,2.340168e+00,4.696433e+00,-3.141594e+00,-5.750254e+00,3.200061e-02,1.654709e+00,1.249381e+00,5.521184e-01,5.942358e+00,9.410055e-01,8.014600e+00,9.683827e-01,1.268975e+01,8.719131e-01,8.499637e+02,3.774576e-01,9.589236e+02,3.858407e-01,-1.495801e+02,-5.664124e-01,1.876769e+03,1.901329e-01,7.980473e+02,3.116767e-01,-1.338801e+02,-6.695600e-01,2.916955e+03,1.189417e-01,7.858107e+02,5.797599e-01,-1.355219e+02,-6.447392e-01,-4.318905e+00,-1.362939e+00,1.399171e+01,5.104958e-01,1.186468e-01,2.850305e-01,-7.864549e-03,-1.544934e+00,2.047420e+00,6.882318e-01,1.458849e+01,8.666481e-01,-1.668443e+01,-7.218456e-01,-3.922426e+00,-4.006623e+00,-2.153498e+01,-8.452750e-01,-7.142412e+00,1.688543e+01,1.153935e-02,1.001976e-02,1.473963e-02,2.108434e+00,9.174312e-01,3.733333e-01,1.396026e-01,5.200000e-01,5.002000e-01,-2.319274e+01,angry
2.852698e+01,6.717320e-02,2.634059e+01,2.896026e+01,3.017009e+01,3.829500e+00,2.776021e+01,6.391118e+00,1.718965e+01,9.838526e+00,1.443724e-01,1.464578e+00,4.220872e-03,1.398152e-02,3.365813e-01,3.323604e-01,4.160666e+00,2.229705e+00,5.449662e+00,3.263624e+00,4.896882e-02,1.574135e+00,1.130135e+01,1.575670e+00,3.719487e+00,2.271435e+00,8.635557e+00,1.267491e+00,6.213618e+00,1.746052e+00,1.938356e-02,7.902890e-01,1.282447e+00,6.106202e-01,4.979281e+00,6.852996e-01,3.274294e+00,1.343407e+00,1.791911e+01,3.893683e-01,5.355443e+02,4.950823e-01,1.167868e+03,2.159902e-01,-1.409047e+02,-6.199159e-01,1.542713e+03,2.248802e-01,8.405362e+02,3.179592e-01,-1.391655e+02,-6.091537e-01,2.512918e+03,1.513427e-01,7.590048e+02,2.361147e-01,-1.405073e+02,-5.890803e-01,-1.125461e+01,-6.695473e-01,2.044842e+01,4.883375e-01,8.113828e-02,3.421970e-01,-9.376216e-03,-1.136006e+00,1.346083e-01,5.650278e-01,3.025523e+01,5.065168e-01,2.859482e+00,4.327674e+00,1.547903e+01,9.398388e-01,5.979123e+00,2.561685e+00,-2.566085e+00,1.115734e+01,4.850338e-02,1.325489e-02,6.599192e-03,2.173913e+00,9.463723e-01,3.433333e-01,9.877021e-02,5.175000e-01,4.881790e-01,-4.501590e+01,fearful
3.527792e+01,1.146537e-01,3.022440e+01,3.591540e+01,3.960561e+01,9.381214e+00,2.871705e+01,2.142141e+01,-1.440886e+01,4.636049e+01,2.836027e-01,1.408969e+00,5.180048e-03,1.684076e-02,6.510759e-01,6.458958e-01,6.640632e+00,4.089766e+00,8.868402e+00,4.283078e+00,1.537740e-01,1.634697e+00,1.068634e+01,1.475990e+00,1.544664e+00,6.890249e+00,5.273626e+00,2.641389e+00,3.106588e+00,4.281840e+00,3.735977e-02,1.944352e+00,1.216126e+00,5.854771e-01,6.124809e+00,6.797028e-01,9.890559e+00,1.040064e+00,1.944562e+01,4.471399e-01,5.582311e+02,5.588841e-01,1.116240e+03,2.607473e-01,-1.518663e+02,-5.443738e-01,1.522938e+03,1.911694e-01,8.417635e+02,3.311865e-01,-1.338488e+02,-6.604433e-01,2.574286e+03,1.272882e-01,6.869927e+02,2.416315e-01,-1.359776e+02,-6.285604e-01,-9.396062e+00,-6.827191e-01,1.855785e+01,4.378072e-01,1.084987e-01,2.464237e-01,-1.010384e-02,-8.799018e-01,4.172476e-01,6.271738e-01,2.503028e+01,5.360986e-01,-4.389542e+00,-3.142289e+00,6.761982e+00,3.234487e+00,-5.109216e+00,-3.575498e+00,-3.560426e+00,1.206329e+01,3.279857e-02,1.166608e-02,9.868259e-03,2.153846e+00,6.250001e-01,5.700000e-01,3.200000e-01,6.700000e-01,4.525483e-01,-3.617326e+01,happy
3.059636e+01,1.133308e-01,2.650252e+01,3.101549e+01,3.388321e+01,7.380688e+00,8.615147e+01,5.265810e+01,2.193197e+01,2.941988e+01,2.764913e-01,1.383398e+00,3.191435e-03,2.566262e-02,6.076213e-01,6.044298e-01,6.004712e+00,6.359612e+00,4.033021e+00,2.330576e+00,1.164707e-01,1.581160e+00,1.071040e+01,1.763366e+00,2.767840e+00,5.078405e+00,4.717813e+00,2.782517e+00,3.951912e+00,2.852486e+00,7.414710e-02,1.972787e+00,1.013003e+00,6.002618e-01,4.037706e+00,9.514181e-01,3.881728e+00,1.847655e+00,1.833632e+01,4.758855e-01,5.815781e+02,4.778785e-01,1.137332e+03,2.638872e-01,-1.462578e+02,-5.815265e-01,1.628665e+03,2.458061e-01,8.313530e+02,3.174064e-01,-1.445112e+02,-5.760632e-01,2.621274e+03,1.396205e-01,7.641260e+02,3.595976e-01,-1.458906e+02,-5.554866e-01,-1.043889e+01,-9.723060e-01,1.911713e+01,5.461075e-01,1.045433e-01,2.979172e-01,-1.349245e-02,-1.034072e+00,3.277493e-01,6.158127e-01,2.810360e+01,5.707632e-01,1.350046e+00,1.226552e+01,1.201520e+01,1.330186e+00,6.334114e-01,2.540944e+01,-7.054897e-01,1.116763e+01,8.700433e-02,1.676568e-02,3.353559e-02,1.295337e+00,1.049869e+00,2.825000e-01,1.528684e-01,5.180000e-01,4.044453e-01,-3.766216e+01,disgust
